Episode,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
3122.0,57.0,204.0,532.0,93.0,368.0,1000.0,202.0,80.0,197.0,211.0
3123.0,64.0,296.0,685.0,191.0,1000.0,1000.0,147.0,153.0,151.0,110.0
3124.0,55.0,59.0,911.0,44.0,301.0,1000.0,214.0,148.0,191.0,146.0
3125.0,50.0,289.0,1000.0,58.0,1000.0,773.0,165.0,165.0,156.0,203.0
3126.0,77.0,138.0,391.0,46.0,585.0,1000.0,232.0,98.0,140.0,162.0
3127.0,59.0,196.0,496.0,73.0,708.0,1000.0,138.0,163.0,164.0,142.0
3128.0,54.0,152.0,492.0,94.0,1000.0,1000.0,136.0,124.0,177.0,176.0
3129.0,46.0,102.0,416.0,44.0,294.0,1000.0,191.0,118.0,143.0,232.0
3130.0,57.0,76.0,386.0,86.0,174.0,1000.0,310.0,165.0,193.0,120.0
3131.0,73.0,353.0,457.0,55.0,121.0,1000.0,198.0,139.0,320.0,106.0
3132.0,113.0,132.0,1000.0,141.0,280.0,1000.0,166.0,171.0,164.0,218.0
3133.0,56.0,174.0,429.0,64.0,419.0,1000.0,100.0,243.0,172.0,251.0
3134.0,71.0,277.0,956.0,26.0,203.0,1000.0,157.0,164.0,210.0,156.0
3135.0,56.0,304.0,1000.0,90.0,568.0,1000.0,151.0,163.0,231.0,118.0
3136.0,45.0,281.0,751.0,87.0,229.0,1000.0,248.0,172.0,202.0,108.0
3137.0,59.0,167.0,714.0,53.0,158.0,1000.0,334.0,163.0,216.0,117.0
3138.0,65.0,120.0,596.0,45.0,160.0,121.0,222.0,180.0,200.0,119.0
3139.0,54.0,153.0,1000.0,43.0,267.0,329.0,130.0,298.0,252.0,161.0
3140.0,49.0,289.0,625.0,91.0,285.0,1000.0,145.0,169.0,165.0,59.0
3141.0,57.0,142.0,797.0,139.0,310.0,579.0,256.0,201.0,214.0,240.0
3142.0,53.0,67.0,420.0,103.0,322.0,1000.0,96.0,265.0,209.0,122.0
3143.0,75.0,154.0,430.0,23.0,246.0,1000.0,99.0,236.0,213.0,76.0
3144.0,63.0,123.0,300.0,83.0,188.0,1000.0,100.0,245.0,169.0,154.0
3145.0,57.0,257.0,742.0,51.0,814.0,1000.0,104.0,475.0,168.0,219.0
3146.0,81.0,140.0,377.0,28.0,1000.0,1000.0,124.0,264.0,165.0,60.0
3147.0,59.0,70.0,149.0,47.0,367.0,1000.0,176.0,254.0,175.0,251.0
3148.0,95.0,152.0,254.0,48.0,857.0,1000.0,108.0,393.0,251.0,118.0
3149.0,56.0,128.0,378.0,116.0,261.0,1000.0,142.0,237.0,186.0,243.0
3150.0,68.0,78.0,312.0,91.0,727.0,1000.0,178.0,618.0,207.0,195.0
3151.0,59.0,241.0,135.0,67.0,1000.0,941.0,141.0,273.0,184.0,171.0
3152.0,68.0,99.0,176.0,47.0,386.0,317.0,226.0,249.0,338.0,180.0
3153.0,65.0,138.0,246.0,80.0,704.0,972.0,99.0,152.0,168.0,85.0
3154.0,36.0,68.0,241.0,32.0,538.0,1000.0,224.0,407.0,188.0,158.0
3155.0,54.0,276.0,195.0,45.0,1000.0,1000.0,177.0,324.0,211.0,111.0
3156.0,57.0,89.0,218.0,92.0,458.0,1000.0,138.0,207.0,221.0,248.0
3157.0,62.0,314.0,253.0,107.0,941.0,1000.0,173.0,325.0,201.0,102.0
3158.0,74.0,339.0,261.0,72.0,1000.0,1000.0,142.0,278.0,210.0,160.0
3159.0,50.0,53.0,209.0,93.0,1000.0,1000.0,147.0,223.0,313.0,92.0
3160.0,64.0,63.0,168.0,48.0,1000.0,1000.0,126.0,318.0,239.0,111.0
3161.0,67.0,105.0,389.0,66.0,522.0,861.0,148.0,264.0,164.0,121.0
3162.0,86.0,246.0,359.0,44.0,966.0,1000.0,55.0,242.0,219.0,163.0
3163.0,57.0,204.0,225.0,85.0,359.0,1000.0,116.0,329.0,218.0,75.0
3164.0,59.0,239.0,259.0,43.0,459.0,1000.0,228.0,245.0,234.0,106.0
3165.0,53.0,242.0,423.0,58.0,1000.0,1000.0,114.0,190.0,283.0,75.0
3166.0,70.0,128.0,794.0,60.0,1000.0,1000.0,174.0,220.0,163.0,137.0
3167.0,46.0,156.0,290.0,71.0,195.0,1000.0,106.0,158.0,177.0,204.0
3168.0,60.0,86.0,386.0,31.0,455.0,1000.0,135.0,274.0,232.0,109.0
3169.0,63.0,465.0,505.0,29.0,335.0,1000.0,247.0,406.0,264.0,106.0
3170.0,51.0,169.0,882.0,51.0,93.0,1000.0,153.0,245.0,219.0,186.0
3171.0,68.0,220.0,480.0,103.0,1000.0,1000.0,249.0,222.0,254.0,90.0
3172.0,62.0,219.0,431.0,79.0,724.0,1000.0,130.0,219.0,243.0,84.0
3173.0,82.0,110.0,825.0,80.0,751.0,827.0,121.0,327.0,238.0,325.0
3174.0,39.0,221.0,661.0,89.0,1000.0,1000.0,142.0,313.0,359.0,101.0
3175.0,63.0,142.0,345.0,41.0,1000.0,1000.0,173.0,259.0,196.0,111.0
3176.0,59.0,293.0,374.0,77.0,849.0,1000.0,122.0,171.0,251.0,84.0
3177.0,67.0,228.0,1000.0,54.0,1000.0,1000.0,152.0,254.0,182.0,167.0
3178.0,66.0,67.0,281.0,60.0,348.0,1000.0,150.0,215.0,210.0,89.0
3179.0,54.0,188.0,540.0,17.0,748.0,557.0,145.0,374.0,292.0,207.0
3180.0,68.0,179.0,1000.0,45.0,1000.0,1000.0,277.0,248.0,572.0,88.0
3181.0,69.0,300.0,1000.0,168.0,381.0,1000.0,114.0,148.0,257.0,53.0
3182.0,79.0,156.0,1000.0,47.0,258.0,1000.0,183.0,588.0,372.0,287.0
3183.0,59.0,210.0,344.0,74.0,505.0,1000.0,133.0,397.0,207.0,139.0
3184.0,44.0,179.0,1000.0,24.0,1000.0,498.0,242.0,213.0,202.0,95.0
3185.0,89.0,140.0,1000.0,89.0,514.0,244.0,218.0,296.0,217.0,145.0
3186.0,46.0,53.0,1000.0,104.0,530.0,1000.0,184.0,209.0,253.0,101.0
3187.0,59.0,386.0,615.0,95.0,410.0,1000.0,114.0,206.0,204.0,87.0
3188.0,52.0,190.0,852.0,55.0,738.0,458.0,134.0,773.0,257.0,192.0
3189.0,78.0,146.0,1000.0,52.0,1000.0,1000.0,307.0,283.0,220.0,65.0
3190.0,70.0,125.0,1000.0,54.0,373.0,603.0,146.0,313.0,224.0,149.0
3191.0,70.0,185.0,662.0,63.0,907.0,1000.0,124.0,338.0,133.0,144.0
3192.0,50.0,267.0,578.0,65.0,346.0,1000.0,175.0,251.0,219.0,189.0
3193.0,42.0,145.0,637.0,66.0,270.0,1000.0,236.0,368.0,208.0,138.0
3194.0,65.0,60.0,816.0,53.0,137.0,1000.0,235.0,506.0,164.0,70.0
3195.0,56.0,192.0,255.0,45.0,176.0,995.0,109.0,389.0,299.0,91.0
3196.0,69.0,180.0,414.0,61.0,761.0,513.0,69.0,186.0,157.0,128.0
3197.0,76.0,288.0,590.0,27.0,204.0,227.0,114.0,383.0,156.0,145.0
3198.0,46.0,76.0,313.0,41.0,436.0,1000.0,288.0,805.0,151.0,138.0
3199.0,75.0,121.0,666.0,113.0,395.0,816.0,145.0,170.0,145.0,137.0
3200.0,45.0,128.0,299.0,94.0,507.0,1000.0,115.0,1000.0,159.0,106.0
3201.0,75.0,241.0,944.0,29.0,96.0,650.0,173.0,392.0,141.0,119.0
3202.0,82.0,69.0,261.0,87.0,714.0,514.0,170.0,589.0,138.0,102.0
3203.0,60.0,202.0,500.0,70.0,542.0,1000.0,136.0,205.0,132.0,80.0
3204.0,80.0,288.0,388.0,73.0,464.0,371.0,133.0,470.0,136.0,138.0
3205.0,83.0,233.0,715.0,59.0,695.0,666.0,175.0,299.0,124.0,238.0
3206.0,71.0,179.0,464.0,74.0,155.0,1000.0,89.0,289.0,134.0,58.0
3207.0,81.0,82.0,881.0,155.0,224.0,1000.0,154.0,217.0,133.0,415.0
3208.0,51.0,314.0,478.0,46.0,1000.0,527.0,96.0,148.0,141.0,146.0
3209.0,80.0,257.0,918.0,66.0,214.0,328.0,224.0,236.0,162.0,212.0
3210.0,71.0,119.0,536.0,67.0,1000.0,1000.0,123.0,174.0,136.0,72.0
3211.0,96.0,141.0,173.0,62.0,871.0,1000.0,123.0,432.0,124.0,285.0
3212.0,55.0,72.0,277.0,42.0,1000.0,403.0,158.0,740.0,204.0,183.0
3213.0,67.0,196.0,457.0,56.0,327.0,1000.0,165.0,131.0,189.0,61.0
3214.0,88.0,130.0,1000.0,68.0,954.0,1000.0,69.0,209.0,221.0,108.0
3215.0,39.0,152.0,737.0,95.0,1000.0,770.0,242.0,240.0,178.0,253.0
3216.0,46.0,159.0,940.0,78.0,1000.0,354.0,226.0,296.0,170.0,324.0
3217.0,57.0,203.0,1000.0,136.0,231.0,705.0,148.0,429.0,187.0,145.0
3218.0,44.0,104.0,358.0,40.0,760.0,1000.0,116.0,261.0,147.0,137.0
3219.0,62.0,102.0,281.0,78.0,507.0,1000.0,108.0,268.0,174.0,120.0
3220.0,80.0,110.0,1000.0,69.0,264.0,598.0,149.0,330.0,270.0,78.0
3221.0,55.0,145.0,1000.0,75.0,1000.0,328.0,68.0,486.0,339.0,115.0
3222.0,51.0,150.0,785.0,109.0,568.0,1000.0,178.0,204.0,312.0,57.0
3223.0,83.0,118.0,779.0,91.0,198.0,312.0,125.0,341.0,262.0,103.0
3224.0,43.0,125.0,1000.0,51.0,1000.0,377.0,231.0,375.0,244.0,296.0
3225.0,95.0,250.0,1000.0,75.0,234.0,1000.0,62.0,106.0,153.0,66.0
3226.0,76.0,236.0,400.0,56.0,1000.0,1000.0,106.0,309.0,220.0,436.0
3227.0,64.0,194.0,1000.0,64.0,530.0,885.0,137.0,418.0,323.0,66.0
3228.0,76.0,471.0,1000.0,148.0,186.0,1000.0,112.0,330.0,262.0,78.0
3229.0,49.0,191.0,1000.0,121.0,430.0,888.0,130.0,872.0,228.0,58.0
3230.0,57.0,138.0,1000.0,89.0,300.0,137.0,111.0,499.0,220.0,122.0
3231.0,67.0,113.0,1000.0,22.0,1000.0,784.0,164.0,358.0,197.0,142.0
3232.0,55.0,173.0,410.0,45.0,1000.0,1000.0,157.0,360.0,320.0,85.0
3233.0,25.0,126.0,791.0,179.0,1000.0,1000.0,162.0,358.0,253.0,165.0
3234.0,68.0,203.0,793.0,52.0,353.0,1000.0,158.0,484.0,323.0,167.0
3235.0,71.0,630.0,461.0,72.0,235.0,295.0,292.0,423.0,173.0,56.0
3236.0,67.0,149.0,905.0,83.0,769.0,948.0,339.0,307.0,291.0,207.0
3237.0,74.0,228.0,900.0,48.0,259.0,367.0,181.0,209.0,276.0,152.0
3238.0,59.0,151.0,197.0,21.0,166.0,1000.0,151.0,225.0,237.0,131.0
3239.0,33.0,119.0,379.0,22.0,1000.0,696.0,124.0,251.0,441.0,78.0
3240.0,92.0,103.0,1000.0,47.0,1000.0,959.0,118.0,422.0,323.0,69.0
3241.0,29.0,283.0,1000.0,84.0,667.0,241.0,221.0,242.0,229.0,132.0
3242.0,64.0,190.0,1000.0,94.0,534.0,830.0,136.0,251.0,304.0,105.0
3243.0,29.0,94.0,420.0,38.0,173.0,476.0,95.0,251.0,269.0,138.0
3244.0,55.0,122.0,1000.0,116.0,408.0,159.0,180.0,328.0,268.0,153.0
3245.0,82.0,198.0,1000.0,43.0,1000.0,926.0,185.0,524.0,255.0,149.0
3246.0,44.0,89.0,1000.0,42.0,112.0,282.0,77.0,575.0,365.0,178.0
3247.0,71.0,532.0,558.0,119.0,845.0,342.0,154.0,304.0,279.0,168.0
3248.0,70.0,140.0,1000.0,56.0,161.0,144.0,212.0,224.0,256.0,97.0
3249.0,79.0,146.0,566.0,94.0,272.0,292.0,184.0,1000.0,285.0,186.0
3250.0,55.0,130.0,1000.0,68.0,759.0,456.0,100.0,325.0,287.0,189.0
3251.0,62.0,128.0,615.0,69.0,644.0,149.0,150.0,414.0,206.0,285.0
3252.0,71.0,109.0,831.0,54.0,1000.0,193.0,123.0,336.0,181.0,150.0
3253.0,67.0,182.0,331.0,81.0,168.0,175.0,117.0,203.0,282.0,99.0
3254.0,54.0,236.0,825.0,93.0,473.0,160.0,120.0,284.0,260.0,92.0
3255.0,93.0,145.0,1000.0,76.0,1000.0,234.0,142.0,302.0,312.0,201.0
3256.0,66.0,148.0,644.0,47.0,587.0,705.0,135.0,486.0,234.0,61.0
3257.0,67.0,237.0,1000.0,129.0,232.0,159.0,105.0,311.0,217.0,62.0
3258.0,65.0,143.0,1000.0,115.0,592.0,342.0,141.0,191.0,199.0,104.0
3259.0,60.0,115.0,1000.0,54.0,511.0,174.0,174.0,475.0,260.0,85.0
3260.0,55.0,67.0,742.0,57.0,637.0,305.0,156.0,296.0,224.0,139.0
3261.0,40.0,209.0,1000.0,94.0,999.0,1000.0,139.0,248.0,167.0,123.0
3262.0,72.0,94.0,1000.0,90.0,1000.0,486.0,120.0,146.0,379.0,108.0
3263.0,49.0,288.0,1000.0,90.0,178.0,389.0,104.0,193.0,326.0,145.0
3264.0,64.0,156.0,900.0,42.0,328.0,871.0,104.0,429.0,301.0,160.0
3265.0,66.0,139.0,1000.0,82.0,570.0,608.0,219.0,297.0,245.0,180.0
3266.0,97.0,248.0,904.0,27.0,1000.0,195.0,127.0,286.0,222.0,78.0
3267.0,57.0,164.0,1000.0,50.0,500.0,195.0,196.0,289.0,199.0,233.0
3268.0,62.0,157.0,580.0,71.0,1000.0,1000.0,136.0,362.0,287.0,69.0
3269.0,72.0,423.0,762.0,41.0,1000.0,253.0,165.0,244.0,190.0,173.0
3270.0,55.0,91.0,1000.0,60.0,1000.0,1000.0,165.0,261.0,260.0,128.0
3271.0,72.0,133.0,921.0,54.0,1000.0,373.0,166.0,163.0,368.0,208.0
3272.0,62.0,110.0,1000.0,141.0,767.0,1000.0,110.0,156.0,525.0,165.0
3273.0,74.0,185.0,1000.0,128.0,334.0,589.0,118.0,270.0,271.0,96.0
3274.0,81.0,203.0,1000.0,81.0,697.0,1000.0,144.0,195.0,295.0,246.0
3275.0,55.0,211.0,1000.0,52.0,1000.0,1000.0,170.0,200.0,498.0,127.0
3276.0,63.0,121.0,669.0,17.0,1000.0,1000.0,209.0,304.0,281.0,153.0
3277.0,72.0,119.0,1000.0,43.0,321.0,506.0,165.0,297.0,227.0,138.0
3278.0,43.0,92.0,1000.0,42.0,528.0,968.0,77.0,233.0,197.0,85.0
3279.0,64.0,75.0,499.0,108.0,1000.0,293.0,113.0,155.0,312.0,107.0
3280.0,48.0,212.0,1000.0,57.0,1000.0,566.0,286.0,140.0,523.0,142.0
3281.0,49.0,119.0,303.0,71.0,239.0,1000.0,107.0,467.0,187.0,174.0
3282.0,55.0,109.0,297.0,71.0,724.0,1000.0,195.0,222.0,208.0,239.0
3283.0,46.0,267.0,651.0,98.0,733.0,1000.0,160.0,244.0,224.0,107.0
3284.0,55.0,140.0,344.0,71.0,972.0,592.0,143.0,203.0,261.0,334.0
3285.0,71.0,249.0,484.0,39.0,387.0,154.0,124.0,312.0,265.0,153.0
3286.0,64.0,143.0,195.0,121.0,719.0,829.0,137.0,142.0,316.0,105.0
3287.0,62.0,102.0,513.0,85.0,522.0,578.0,168.0,197.0,154.0,43.0
3288.0,70.0,125.0,251.0,59.0,1000.0,505.0,116.0,176.0,213.0,131.0
3289.0,47.0,165.0,522.0,54.0,571.0,470.0,117.0,170.0,151.0,192.0
3290.0,45.0,87.0,293.0,57.0,404.0,1000.0,104.0,263.0,223.0,138.0
3291.0,45.0,113.0,390.0,53.0,1000.0,1000.0,139.0,173.0,141.0,87.0
3292.0,78.0,268.0,235.0,25.0,366.0,826.0,160.0,109.0,133.0,129.0
3293.0,84.0,81.0,425.0,47.0,703.0,1000.0,271.0,141.0,141.0,134.0
3294.0,61.0,354.0,514.0,51.0,686.0,1000.0,182.0,180.0,143.0,234.0
3295.0,50.0,119.0,1000.0,61.0,803.0,307.0,156.0,299.0,138.0,151.0
3296.0,103.0,137.0,420.0,48.0,523.0,1000.0,109.0,177.0,186.0,246.0
3297.0,114.0,144.0,626.0,160.0,372.0,1000.0,225.0,205.0,141.0,137.0
3298.0,58.0,258.0,406.0,86.0,276.0,717.0,303.0,167.0,145.0,145.0
3299.0,55.0,210.0,262.0,73.0,744.0,1000.0,210.0,354.0,155.0,213.0
3300.0,64.0,137.0,1000.0,47.0,557.0,1000.0,179.0,234.0,141.0,87.0
3301.0,53.0,212.0,876.0,103.0,1000.0,1000.0,249.0,206.0,148.0,118.0
3302.0,58.0,125.0,681.0,43.0,276.0,1000.0,228.0,170.0,143.0,77.0
3303.0,77.0,269.0,349.0,90.0,1000.0,1000.0,125.0,188.0,178.0,136.0
3304.0,67.0,243.0,388.0,52.0,1000.0,1000.0,141.0,220.0,141.0,151.0
3305.0,59.0,120.0,1000.0,55.0,1000.0,1000.0,102.0,159.0,132.0,139.0
3306.0,80.0,130.0,762.0,70.0,1000.0,1000.0,122.0,209.0,137.0,105.0
3307.0,68.0,252.0,864.0,149.0,1000.0,1000.0,139.0,239.0,147.0,233.0
3308.0,53.0,125.0,375.0,33.0,1000.0,1000.0,132.0,234.0,146.0,165.0
3309.0,64.0,129.0,1000.0,49.0,904.0,1000.0,241.0,173.0,131.0,66.0
3310.0,64.0,61.0,961.0,58.0,1000.0,1000.0,204.0,315.0,140.0,160.0
3311.0,69.0,152.0,484.0,81.0,291.0,1000.0,124.0,226.0,143.0,181.0
3312.0,67.0,154.0,587.0,84.0,236.0,1000.0,113.0,295.0,145.0,145.0
3313.0,65.0,152.0,584.0,49.0,675.0,1000.0,149.0,212.0,140.0,138.0
3314.0,71.0,489.0,677.0,61.0,1000.0,1000.0,140.0,228.0,138.0,178.0
3315.0,52.0,212.0,642.0,72.0,160.0,1000.0,217.0,337.0,137.0,256.0
3316.0,71.0,606.0,651.0,33.0,477.0,1000.0,96.0,245.0,134.0,184.0
3317.0,86.0,208.0,536.0,86.0,937.0,1000.0,122.0,226.0,139.0,136.0
3318.0,86.0,254.0,1000.0,126.0,238.0,1000.0,88.0,144.0,137.0,82.0
3319.0,58.0,237.0,625.0,176.0,76.0,1000.0,141.0,140.0,147.0,163.0
3320.0,61.0,157.0,927.0,106.0,182.0,1000.0,124.0,160.0,141.0,128.0
3321.0,100.0,165.0,489.0,61.0,483.0,1000.0,163.0,309.0,141.0,120.0
3322.0,63.0,220.0,1000.0,66.0,486.0,1000.0,193.0,201.0,144.0,196.0
3323.0,56.0,141.0,1000.0,43.0,520.0,1000.0,191.0,203.0,83.0,135.0
3324.0,52.0,83.0,662.0,64.0,954.0,1000.0,161.0,193.0,128.0,121.0
3325.0,72.0,272.0,467.0,76.0,187.0,1000.0,140.0,152.0,131.0,189.0
3326.0,65.0,129.0,1000.0,75.0,770.0,1000.0,134.0,229.0,127.0,118.0
3327.0,63.0,226.0,1000.0,64.0,334.0,1000.0,181.0,332.0,153.0,147.0
3328.0,59.0,178.0,331.0,58.0,1000.0,1000.0,182.0,152.0,61.0,153.0
3329.0,56.0,138.0,844.0,49.0,1000.0,1000.0,91.0,147.0,134.0,153.0
3330.0,60.0,213.0,1000.0,31.0,165.0,1000.0,148.0,270.0,123.0,96.0
3331.0,101.0,281.0,372.0,36.0,1000.0,516.0,109.0,99.0,79.0,162.0
3332.0,82.0,149.0,263.0,53.0,1000.0,656.0,57.0,190.0,130.0,137.0
3333.0,64.0,253.0,347.0,51.0,1000.0,1000.0,122.0,327.0,134.0,132.0
3334.0,56.0,126.0,601.0,24.0,243.0,270.0,88.0,126.0,132.0,62.0
3335.0,46.0,268.0,1000.0,40.0,1000.0,1000.0,127.0,111.0,129.0,196.0
3336.0,103.0,241.0,194.0,47.0,466.0,638.0,140.0,291.0,129.0,132.0
3337.0,63.0,153.0,797.0,99.0,1000.0,1000.0,184.0,128.0,128.0,93.0
3338.0,44.0,198.0,230.0,98.0,179.0,1000.0,171.0,440.0,131.0,135.0
3339.0,73.0,121.0,400.0,45.0,158.0,1000.0,159.0,178.0,118.0,224.0
3340.0,56.0,184.0,1000.0,119.0,723.0,1000.0,207.0,341.0,137.0,177.0
3341.0,49.0,211.0,565.0,23.0,1000.0,292.0,172.0,174.0,97.0,237.0
3342.0,75.0,530.0,516.0,75.0,994.0,326.0,132.0,273.0,91.0,221.0
3343.0,60.0,571.0,274.0,50.0,316.0,857.0,122.0,221.0,130.0,146.0
3344.0,125.0,297.0,246.0,69.0,872.0,280.0,80.0,136.0,120.0,220.0
3345.0,56.0,146.0,571.0,67.0,361.0,372.0,123.0,166.0,119.0,174.0
3346.0,97.0,264.0,561.0,49.0,788.0,335.0,120.0,220.0,130.0,86.0
3347.0,53.0,399.0,212.0,72.0,366.0,420.0,290.0,164.0,131.0,125.0
3348.0,58.0,240.0,527.0,22.0,947.0,214.0,131.0,216.0,124.0,142.0
3349.0,55.0,210.0,364.0,94.0,263.0,471.0,102.0,348.0,76.0,164.0
3350.0,57.0,244.0,649.0,48.0,1000.0,237.0,127.0,295.0,143.0,146.0
3351.0,75.0,411.0,460.0,44.0,1000.0,211.0,145.0,173.0,132.0,55.0
3352.0,44.0,165.0,633.0,55.0,714.0,557.0,71.0,495.0,83.0,55.0
3353.0,95.0,138.0,259.0,141.0,232.0,638.0,125.0,223.0,135.0,213.0
3354.0,63.0,307.0,1000.0,52.0,1000.0,738.0,126.0,166.0,104.0,145.0
3355.0,49.0,207.0,619.0,164.0,1000.0,125.0,168.0,349.0,140.0,160.0
3356.0,54.0,246.0,262.0,69.0,489.0,298.0,183.0,263.0,65.0,177.0
3357.0,71.0,212.0,678.0,52.0,1000.0,214.0,69.0,205.0,131.0,158.0
3358.0,87.0,659.0,281.0,122.0,681.0,361.0,215.0,314.0,134.0,189.0
3359.0,72.0,203.0,586.0,33.0,1000.0,425.0,63.0,230.0,119.0,101.0
3360.0,61.0,208.0,1000.0,115.0,445.0,668.0,139.0,192.0,86.0,144.0
3361.0,63.0,235.0,591.0,86.0,500.0,1000.0,102.0,295.0,124.0,120.0
3362.0,62.0,248.0,278.0,72.0,410.0,763.0,175.0,251.0,132.0,290.0
3363.0,52.0,507.0,551.0,48.0,828.0,97.0,245.0,326.0,76.0,194.0
3364.0,67.0,320.0,488.0,76.0,430.0,671.0,119.0,360.0,73.0,144.0
3365.0,64.0,139.0,1000.0,79.0,356.0,483.0,162.0,257.0,126.0,88.0
3366.0,57.0,209.0,635.0,81.0,828.0,521.0,124.0,467.0,134.0,165.0
3367.0,56.0,337.0,547.0,45.0,699.0,1000.0,168.0,614.0,66.0,187.0
3368.0,65.0,159.0,923.0,22.0,268.0,133.0,124.0,412.0,75.0,472.0
3369.0,62.0,175.0,380.0,85.0,1000.0,1000.0,167.0,889.0,113.0,152.0
3370.0,55.0,147.0,430.0,73.0,383.0,1000.0,146.0,160.0,131.0,187.0
3371.0,71.0,292.0,697.0,65.0,1000.0,521.0,43.0,561.0,84.0,133.0
3372.0,70.0,110.0,729.0,43.0,826.0,1000.0,191.0,217.0,71.0,120.0
3373.0,68.0,415.0,744.0,47.0,1000.0,545.0,126.0,425.0,131.0,118.0
3374.0,51.0,150.0,631.0,113.0,628.0,755.0,298.0,362.0,76.0,108.0
3375.0,63.0,203.0,1000.0,94.0,522.0,1000.0,113.0,349.0,127.0,237.0
3376.0,71.0,135.0,1000.0,103.0,1000.0,447.0,133.0,247.0,72.0,58.0
3377.0,91.0,74.0,325.0,147.0,738.0,1000.0,140.0,398.0,136.0,132.0
3378.0,64.0,343.0,377.0,59.0,877.0,1000.0,128.0,200.0,68.0,150.0
3379.0,54.0,161.0,440.0,101.0,1000.0,1000.0,335.0,487.0,68.0,133.0
3380.0,83.0,243.0,736.0,45.0,702.0,1000.0,196.0,379.0,130.0,168.0
3381.0,59.0,554.0,626.0,51.0,1000.0,1000.0,128.0,255.0,132.0,138.0
3382.0,69.0,64.0,1000.0,61.0,678.0,1000.0,143.0,364.0,133.0,156.0
3383.0,52.0,234.0,376.0,110.0,1000.0,1000.0,117.0,226.0,133.0,149.0
3384.0,88.0,184.0,613.0,107.0,1000.0,1000.0,69.0,341.0,119.0,92.0
3385.0,75.0,182.0,700.0,50.0,724.0,1000.0,117.0,388.0,122.0,51.0
3386.0,81.0,112.0,448.0,58.0,953.0,1000.0,134.0,369.0,59.0,118.0
3387.0,53.0,170.0,919.0,88.0,1000.0,1000.0,449.0,873.0,130.0,131.0
3388.0,58.0,269.0,576.0,64.0,1000.0,1000.0,126.0,166.0,132.0,255.0
3389.0,71.0,229.0,310.0,179.0,668.0,1000.0,162.0,676.0,84.0,316.0
3390.0,36.0,305.0,1000.0,31.0,352.0,1000.0,134.0,441.0,140.0,46.0
3391.0,75.0,355.0,520.0,191.0,1000.0,1000.0,108.0,243.0,116.0,193.0
3392.0,46.0,525.0,343.0,69.0,302.0,1000.0,186.0,930.0,125.0,259.0
3393.0,48.0,56.0,1000.0,66.0,1000.0,1000.0,175.0,579.0,134.0,84.0
3394.0,79.0,335.0,800.0,47.0,464.0,1000.0,310.0,446.0,132.0,122.0
3395.0,53.0,267.0,718.0,50.0,622.0,499.0,115.0,445.0,155.0,290.0
3396.0,55.0,161.0,505.0,81.0,1000.0,1000.0,103.0,513.0,109.0,108.0
3397.0,46.0,170.0,864.0,50.0,110.0,1000.0,119.0,791.0,67.0,131.0
3398.0,60.0,78.0,590.0,45.0,1000.0,1000.0,243.0,625.0,123.0,141.0
3399.0,83.0,215.0,286.0,59.0,763.0,1000.0,218.0,328.0,146.0,115.0
3400.0,62.0,168.0,255.0,61.0,1000.0,1000.0,339.0,284.0,98.0,47.0
3401.0,58.0,208.0,251.0,109.0,1000.0,1000.0,132.0,277.0,127.0,160.0
3402.0,65.0,230.0,265.0,94.0,125.0,1000.0,354.0,295.0,124.0,167.0
3403.0,64.0,221.0,429.0,59.0,1000.0,1000.0,221.0,276.0,124.0,181.0
3404.0,52.0,161.0,72.0,36.0,1000.0,1000.0,135.0,438.0,127.0,110.0
3405.0,56.0,111.0,176.0,99.0,457.0,567.0,128.0,366.0,70.0,109.0
3406.0,71.0,224.0,252.0,40.0,120.0,1000.0,255.0,369.0,132.0,55.0
3407.0,64.0,171.0,246.0,36.0,1000.0,1000.0,224.0,1000.0,72.0,230.0
3408.0,99.0,631.0,163.0,85.0,1000.0,1000.0,109.0,517.0,112.0,74.0
3409.0,100.0,172.0,155.0,47.0,506.0,1000.0,112.0,550.0,98.0,124.0
3410.0,62.0,114.0,316.0,117.0,844.0,1000.0,166.0,242.0,71.0,93.0
3411.0,60.0,114.0,371.0,61.0,1000.0,358.0,116.0,601.0,69.0,260.0
3412.0,70.0,259.0,202.0,67.0,376.0,803.0,210.0,150.0,67.0,321.0
3413.0,45.0,324.0,351.0,74.0,1000.0,1000.0,168.0,496.0,105.0,136.0
3414.0,91.0,159.0,167.0,120.0,823.0,1000.0,129.0,305.0,72.0,215.0
3415.0,71.0,393.0,315.0,59.0,1000.0,1000.0,254.0,287.0,72.0,296.0
3416.0,90.0,130.0,358.0,60.0,1000.0,1000.0,96.0,305.0,124.0,337.0
3417.0,48.0,231.0,179.0,156.0,1000.0,1000.0,204.0,420.0,82.0,176.0
3418.0,57.0,220.0,162.0,49.0,525.0,1000.0,263.0,233.0,68.0,133.0
3419.0,66.0,138.0,1000.0,54.0,1000.0,1000.0,131.0,165.0,111.0,131.0
3420.0,50.0,178.0,392.0,96.0,398.0,1000.0,127.0,711.0,75.0,150.0
3421.0,60.0,163.0,980.0,50.0,405.0,1000.0,120.0,376.0,126.0,138.0
3422.0,74.0,550.0,232.0,86.0,1000.0,1000.0,170.0,306.0,98.0,156.0
